縣市,行政區,租賃年月日,建物型態,主要用途,租賃層次,總樓層數,建築完成年月,建物面積平方公尺,建物面積坪,房,廳,衛,有無隔間,有無傢俱,有無電梯,出租型態,月租金元,每坪月租金元,案件編號
臺北市,萬華區,1140902,公寓(5樓含以下無電梯),住家用,三層,3,0580604,59.92,18.13,3,1,1,有,有,無,整棟(戶)出租,14000,772.0,RPSNMLPJRHKGFBA28CC
臺北市,萬華區,1140824,住宅大樓(11層含以上有電梯),住家用,五層,12,0860415,52.89,16.0,4,2,2,有,有,有,分租雅房,13800,863.0,RPWNMLPJRHKGFBA68CC
臺北市,萬華區,1140821,住宅大樓(11層含以上有電梯),住家用,十四層,24,1090807,74.59,22.56,2,2,1,有,無,有,整棟(戶)出租,46800,2074.0,RPXNMLPJRHKGFBA78CC
臺北市,中山區,1140902,住宅大樓(11層含以上有電梯),住家用,五層,14,1000128,68.64,20.76,1,1,1,有,有,有,整棟(戶)出租,45000,2167.0,RPPNMLPJRHKGFCA08CC
臺北市,中山區,1140815,華廈(10層含以下有電梯),住家用,五層,7,0950818,20.82,6.3,1,1,1,有,無,有,獨立套房,16400,2604.0,RPRNMLPJRHKGFCA28CC
臺北市,中山區,1140903,住宅大樓(11層含以上有電梯),住家用,十二層,12,0700504,36.64,11.08,1,0,1,有,有,有,獨立套房,11300,1020.0,RPUNMLPJRHKGFCA58CC
臺北市,中山區,1140812,住宅大樓(11層含以上有電梯),住家用,十一層,12,1000322,229.03,69.28,3,2,2,有,有,有,整棟(戶)出租,98000,1415.0,RPVNMLPJRHKGFCA68CC
臺北市,中山區,1140902,住宅大樓(11層含以上有電梯),住家用,十層,14,0700122,22.61,6.84,1,1,1,有,有,有,獨立套房,15000,2193.0,RPXNMLPJRHKGFCA88CC
臺北市,內湖區,1140903,住宅大樓(11層含以上有電梯),住家用,十六層,21,0860124,68.78,20.81,1,1,1,有,有,有,獨立套房,25000,1202.0,RPPOMLPJRHKGFCA18CC
臺北市,中山區,1140902,住宅大樓(11層含以上有電梯),住家用,八層,14,0970312,34.0,10.29,1,1,1,有,有,有,獨立套房,19800,1925.0,RPQOMLPJRHKGFCA28CC
臺北市,中山區,1140828,住宅大樓(11層含以上有電梯),住家用,十五層,19,1050322,77.96000000000001,23.58,1,1,1,有,有,有,獨立套房,50000,2120.0,RPSOMLPJRHKGFCA48CC
臺北市,內湖區,1140905,住宅大樓(11層含以上有電梯),住家用,三層,14,0980106,42.86,12.97,1,0,1,有,有,有,獨立套房,18000,1388.0,RPTOMLPJRHKGFCA58CC
臺北市,中山區,1140903,公寓(5樓含以下無電梯),住家用,一層,3,0570330,48.44,14.65,1,1,1,有,有,無,獨立套房,25000,1706.0,RPUOMLPJRHKGFCA68CC
臺北市,中山區,1140830,店面(店鋪),住家用,一層,4,0700119,109.68,33.18,1,2,1,有,無,無,,62000,1869.0,RPVOMLPJRHKGFCA78CC
臺北市,中山區,1140820,華廈(10層含以下有電梯),住家用,四層,7,0710408,96.56,29.21,3,2,2,有,有,有,整棟(戶)出租,60800,2082.0,RPPPMLPJRHKGFCA28CC
臺北市,南港區,1140820,華廈(10層含以下有電梯),住家用,四層,6,0920430,95.15,28.78,1,1,1,有,無,有,獨立套房,13500,469.0,RPRNMLPJRHKGFDA38CC
臺北市,信義區,1140816,住宅大樓(11層含以上有電梯),住家用,六層,12,0770923,11.0,3.33,5,1,2,有,有,有,分租雅房,16300,4899.0,RPTNMLPJRHKGFDA58CC
臺北市,信義區,1140814,住宅大樓(11層含以上有電梯),住家用,六層,12,0770923,11.0,3.33,5,1,2,有,有,有,分租雅房,15000,4508.0,RPVNMLPJRHKGFDA78CC
臺北市,信義區,1140817,公寓(5樓含以下無電梯),住家用,三層,4,0601228,48.56,14.69,2,1,1,有,有,無,整棟(戶)出租,32800,2233.0,RPOOMLPJRHKGFDA18CC
臺北市,信義區,1140830,公寓(5樓含以下無電梯),住家用,四層,5,0690503,87.79,26.56,3,1,1,有,有,無,整棟(戶)出租,29000,1092.0,RPROMLPJRHKGFDA48CC
臺北市,南港區,1140829,公寓(5樓含以下無電梯),住家用,二層,5,0730802,119.05000000000001,36.01,3,2,2,有,有,無,整棟(戶)出租,16500,458.0,RPSOMLPJRHKGFDA58CC
臺北市,松山區,1140904,華廈(10層含以下有電梯),住家用,五層,7,0590728,65.96,19.95,2,2,1,有,有,有,整棟(戶)出租,28000,1403.0,RPTOMLPJRHKGFDA68CC
臺北市,南港區,1140905,公寓(5樓含以下無電梯),住家用,二層,5,0700130,87.62,26.51,3,1,2,有,有,無,整棟(戶)出租,24000,905.0,RPWOMLPJRHKGFDA98CC
臺北市,信義區,1140818,辦公商業大樓,住家用,五層,12,0690425,163.61,49.49,2,2,2,有,無,有,,79101,1598.0,RPXOMLPJRHKGFDA09CC
臺北市,松山區,1140904,公寓(5樓含以下無電梯),住家用,三層,5,0740807,107.77,32.6,3,1,2,有,有,無,整棟(戶)出租,34000,1043.0,RPPPMLPJRHKGFDA38CC
臺北市,北投區,1140818,公寓(5樓含以下無電梯),住家用,一層,3,0560101,69.56,21.04,2,1,1,有,有,無,整棟(戶)出租,9000,428.0,RPPNMLPJRHKGFEA28CC
臺北市,士林區,1140817,公寓(5樓含以下無電梯),住家用,四層,5,0610812,30.7,9.29,1,1,1,有,無,無,獨立套房,8000,861.0,RPQNMLPJRHKGFEA38CC
臺北市,士林區,1140813,華廈(10層含以下有電梯),住家用,二層,7,0990602,163.31,49.4,3,2,2,有,有,有,整棟(戶)出租,80000,1619.0,RPSNMLPJRHKGFEA58CC
臺北市,北投區,1140902,住宅大樓(11層含以上有電梯),住家用,四層,19,0980818,60.379999999999995,18.26,1,1,1,有,有,有,獨立套房,19800,1084.0,RPTNMLPJRHKGFEA68CC
臺北市,士林區,1140903,公寓(5樓含以下無電梯),住家用,一層,4,0670202,111.93,33.86,0,0,0,無,無,無,,50000,1477.0,RPUNMLPJRHKGFEA78CC
臺北市,士林區,1140905,公寓(5樓含以下無電梯),住家用,四層,4,0610307,53.25,16.11,2,1,1,有,有,無,整棟(戶)出租,16000,993.0,RPVNMLPJRHKGFEA88CC
臺北市,北投區,1140828,住宅大樓(11層含以上有電梯),住家用,六層,14,0920708,204.12,61.75,4,1,3,有,有,有,整棟(戶)出租,80000,1296.0,RPWNMLPJRHKGFEA98CC
臺北市,士林區,1140902,公寓(5樓含以下無電梯),住家用,四層,4,0650616,94.28,28.52,3,2,1,有,有,無,整棟(戶)出租,17000,596.0,RPXNMLPJRHKGFEA09CC
臺北市,北投區,1140831,華廈(10層含以下有電梯),住家用,二層,6,0960103,148.57999999999998,44.95,3,2,2,有,有,有,整棟(戶)出租,33300,741.0,RPPOMLPJRHKGFEA38CC
臺北市,士林區,1140827,住宅大樓(11層含以上有電梯),住家用,五層,14,0711231,200.97,60.79,4,2,2,有,無,有,整棟(戶)出租,51550,848.0,RPROMLPJRHKGFEA58CC
臺北市,大安區,1140811,住宅大樓(11層含以上有電梯),住家用,五層,14,0701214,187.98999999999998,56.87,4,2,3,有,無,有,整棟(戶)出租,100000,1758.0,RPPNMLPJRHKGFFA38CC
臺北市,大安區,1140814,華廈(10層含以下有電梯),集合住宅,四層,8,1130301,53.33,16.13,1,1,1,有,有,有,獨立套房,48000,2975.0,RPSNMLPJRHKGFFA68CC
臺北市,大安區,1140903,住宅大樓(11層含以上有電梯),住家用,五層,17,0750415,108.82000000000001,32.92,3,1,2,有,有,有,整棟(戶)出租,30000,911.0,RPXNMLPJRHKGFFA56CC
臺北市,大安區,1140904,華廈(10層含以下有電梯),住家用,三層,7,0680417,60.29,18.24,2,2,1,有,無,有,整棟(戶)出租,35000,1919.0,RPQOMLPJRHKGFFA58CC
臺北市,大安區,1140831,華廈(10層含以下有電梯),住家用,一層,7,0680418,49.5,14.97,0,0,0,無,無,有,,30000,2004.0,RPTOMLPJRHKGFFA88CC
臺北市,大同區,1140905,住宅大樓(11層含以上有電梯),住家用,十五層,15,0981009,290.9,88.0,4,2,2,有,有,有,整棟(戶)出租,130000,1477.0,RPPNMLQJRHKGFBA08CC
臺北市,大同區,1140814,住宅大樓(11層含以上有電梯),住家用,六層,18,0980724,92.41,27.95,1,1,1,有,有,有,整棟(戶)出租,65000,2325.0,RPRNMLQJRHKGFBA28CC
臺北市,中山區,1140830,住宅大樓(11層含以上有電梯),第二組多戶住宅Ｈ２住宅,四層,22,1130925,117.06,35.41,3,2,2,有,無,有,整棟(戶)出租,60000,1694.0,RPPNMLQJRHKGFCA18CC
臺北市,中山區,1140812,住宅大樓(11層含以上有電梯),集合住宅（Ｈ２）,十二層,13,1121220,59.11,17.88,1,1,1,有,有,有,整棟(戶)出租,50000,2796.0,RPQNMLQJRHKGFCA28CC
臺北市,中正區,1140816,華廈(10層含以下有電梯),住家用,四層,7,0781019,59.66,18.05,2,1,1,有,有,有,分租套房,34000,1884.0,RPPNMLRJRHKGFAA08CC
臺北市,中山區,1140901,華廈(10層含以下有電梯),住家用,七層,7,0671215,21.0,6.35,7,0,7,有,有,有,分租套房,20350,3203.0,RPRNMLRJRHKGFCA48CC
臺北市,中山區,1140905,華廈(10層含以下有電梯),住家用,六層,7,0730922,41.24,12.48,1,1,1,有,有,有,整棟(戶)出租,26000,2084.0,RPUNMLRJRHKGFCA78CC
臺北市,北投區,1140813,住宅大樓(11層含以上有電梯),（第二組）多戶住宅－Ｈ２集合住宅,九層,14,1140107,187.7,56.78,3,2,2,有,無,有,整棟(戶)出租,59000,1039.0,RPPNMLRJRHKGFEA48CC
臺北市,文山區,1140901,公寓(5樓含以下無電梯),住家用,二層,5,,114.26,34.56,3,2,1,有,有,無,整棟(戶)出租,28000,810.0,RPQNMLSJRHKGFAA28CC
臺北市,中正區,1140902,華廈(10層含以下有電梯),住家用,三層,7,0660803,123.81,37.45,3,2,2,有,無,有,,39000,1041.0,RPUNMLSJRHKGFAA68CC
臺北市,文山區,1140904,住宅大樓(11層含以上有電梯),住家用,十層,12,0910408,61.24,18.53,1,1,1,有,有,有,獨立套房,18000,972.0,RPWNMLSJRHKGFAA88CC
臺北市,中正區,1140825,公寓(5樓含以下無電梯),住家用,一層,4,0641121,21.44,6.49,4,1,1,有,有,無,分租雅房,12000,1850.0,RPXNMLSJRHKGFAA98CC
臺北市,中正區,1140905,公寓(5樓含以下無電梯),住家用,一層,4,0641121,21.44,6.49,4,1,1,有,有,無,分租雅房,13000,2004.0,RPOOMLSJRHKGFAA18CC
臺北市,文山區,1140902,公寓(5樓含以下無電梯),住家用,二層,4,0760122,135.98,41.13,3,1,2,有,有,無,整棟(戶)出租,27000,656.0,RPQOMLSJRHKGFAA38CC
臺北市,萬華區,1140903,公寓(5樓含以下無電梯),住家用,四層,5,0570816,28.05,8.49,1,0,1,有,有,無,獨立套房,11000,1296.0,RPQNMLSJRHKGFBA38CC
臺北市,萬華區,1140825,住宅大樓(11層含以上有電梯),住家用,九層,12,0720624,27.119999999999997,8.2,1,0,1,有,有,有,獨立套房,13000,1585.0,RPTNMLSJRHKGFBA68CC
臺北市,萬華區,1140827,公寓(5樓含以下無電梯),住家用,二層,4,0611114,65.01,19.67,2,1,1,有,有,無,整棟(戶)出租,15000,763.0,RPUNMLSJRHKGFBA78CC
臺北市,大同區,1140816,住宅大樓(11層含以上有電梯),住家用,七層,11,0931029,32.879999999999995,9.95,1,1,1,有,有,有,獨立套房,27000,2715.0,RPVNMLSJRHKGFBA88CC
臺北市,中正區,1140819,公寓(5樓含以下無電梯),住家用,三層,4,0571205,74.92,22.66,2,2,1,有,有,無,整棟(戶)出租,22000,971.0,RPXNMLSJRHKGFBA09CC
臺北市,萬華區,1140819,住宅大樓(11層含以上有電梯),住家用,十一層,11,0700410,30.79,9.31,1,1,1,有,有,有,獨立套房,15000,1610.0,RPPOMLSJRHKGFBA38CC
臺北市,萬華區,1140903,公寓(5樓含以下無電梯),住家用,三層,4,0850718,40.01,12.1,2,0,2,有,有,無,分租套房,14600,1206.0,RPSOMLSJRHKGFBA68CC
臺北市,萬華區,1140904,住宅大樓(11層含以上有電梯),住家用,七層,11,0890930,69.05000000000001,20.89,2,2,1,有,有,有,整棟(戶)出租,23000,1101.0,RPTOMLSJRHKGFBA78CC
臺北市,大同區,1140821,透天厝,住商用,全,6,0561110,19.83,6.0,32,0,28,有,有,有,分租套房,15000,2501.0,RPOPMLSJRHKGFBA38CC
臺北市,中山區,1140903,華廈(10層含以下有電梯),住家用,二層,9,0650907,40.45,12.24,1,0,1,有,有,有,獨立套房,12000,981.0,RPPNMLSJRHKGFCA38CC
臺北市,中山區,1140902,華廈(10層含以下有電梯),住家用,九層,10,0680613,23.3,7.05,1,1,1,有,有,有,獨立套房,11000,1561.0,RPQNMLSJRHKGFCA48CC
臺北市,中山區,1140817,住宅大樓(11層含以上有電梯),住家用,十層,16,0880928,38.55,11.66,1,1,1,有,有,有,獨立套房,28000,2401.0,RPRNMLSJRHKGFCA58CC
臺北市,中山區,1140827,透天厝,住家用,全,4,0560823,41.68,12.61,8,2,6,有,有,無,分租套房,23000,1824.0,RPTNMLSJRHKGFCA78CC
臺北市,中山區,1140827,透天厝,住家用,全,4,0560823,41.68,12.61,8,2,6,有,有,無,分租套房,23000,1824.0,RPUNMLSJRHKGFCA88CC
臺北市,中山區,1140818,華廈(10層含以下有電梯),住家用,五層,7,0950818,23.07,6.98,1,1,1,有,有,有,獨立套房,15000,2149.0,RPVNMLSJRHKGFCA98CC
臺北市,內湖區,1140815,華廈(10層含以下有電梯),住家用,五層,5,0780920,47.27,14.3,9,0,9,有,有,有,分租套房,31000,2168.0,RPWNMLSJRHKGFCA09CC
臺北市,內湖區,1140816,華廈(10層含以下有電梯),住家用,五層,5,0780920,30.21,9.14,9,0,9,有,有,有,分租套房,22500,2462.0,RPXNMLSJRHKGFCA56CC
臺北市,內湖區,1140813,華廈(10層含以下有電梯),住家用,五層,5,0780920,30.21,9.14,9,0,9,有,有,有,分租套房,22000,2407.0,RPOOMLSJRHKGFCA38CC
臺北市,內湖區,1140901,公寓(5樓含以下無電梯),住家用,四層,5,0701015,96.77,29.27,3,2,2,有,有,無,整棟(戶)出租,19000,649.0,RPQOMLSJRHKGFCA58CC
臺北市,內湖區,1140905,住宅大樓(11層含以上有電梯),住家用,四層,18,0991123,63.44,19.19,1,0,1,有,無,有,整棟(戶)出租,33399,1740.0,RPSOMLSJRHKGFCA78CC
臺北市,中山區,1140818,公寓(5樓含以下無電梯),住家用,三層,4,0560804,84.03,25.42,3,1,1,有,有,無,整棟(戶)出租,29000,1141.0,RPTOMLSJRHKGFCA88CC
臺北市,內湖區,1140901,公寓(5樓含以下無電梯),住家用,二層,5,0721004,16.55,5.01,6,1,2,有,無,無,分租雅房,9800,1958.0,RPOPMLSJRHKGFCA48CC
臺北市,中山區,1140826,住宅大樓(11層含以上有電梯),住家用,十層,12,0681022,44.76,13.54,1,0,1,有,有,有,獨立套房,14000,1034.0,RPPPMLSJRHKGFCA58CC
臺北市,南港區,1140903,公寓(5樓含以下無電梯),住家用,三層,4,,77.0,23.29,3,2,1,有,有,無,整棟(戶)出租,19900,854.0,RPQNMLSJRHKGFDA58CC
臺北市,信義區,1140819,住宅大樓(11層含以上有電梯),住家用,六層,11,0830514,11.0,3.33,4,1,2,有,有,有,分租雅房,15600,4688.0,RPVOMLSJRHKGFDA56CC
臺北市,松山區,1140903,住宅大樓(11層含以上有電梯),集合住宅,七層,14,0740522,103.95,31.44,2,1,1,有,有,有,整棟(戶)出租,31200,992.0,RPXOMLSJRHKGFDA76CC
臺北市,南港區,1140905,公寓(5樓含以下無電梯),住家用,四層,4,0680112,107.73,32.59,3,2,2,有,無,無,整棟(戶)出租,26000,798.0,RPOPMLSJRHKGFDA58CC
臺北市,松山區,1140817,住宅大樓(11層含以上有電梯),住家用,十四層,17,0731106,117.44,35.53,3,2,2,有,有,有,整棟(戶)出租,62700,1765.0,RPQPMLSJRHKGFDA78CC
臺北市,南港區,1140908,公寓(5樓含以下無電梯),住家用,三層,3,0630527,71.0,21.48,2,1,1,有,有,無,整棟(戶)出租,30000,1397.0,RPRPMLSJRHKGFDA88CC
臺北市,信義區,1140902,公寓(5樓含以下無電梯),住家用,四層,5,0680606,85.29,25.8,3,2,1,有,有,無,整棟(戶)出租,27000,1047.0,RPSPMLSJRHKGFDA98CC
臺北市,松山區,1140904,公寓(5樓含以下無電梯),住家用,一層,4,0630924,100.42,30.38,2,1,2,有,無,無,整棟(戶)出租,35000,1152.0,RPTPMLSJRHKGFDA09CC
臺北市,士林區,1140901,住宅大樓(11層含以上有電梯),住家用,六層,13,0871211,38.03,11.5,1,0,1,有,有,有,獨立套房,20000,1739.0,RPSNMLSJRHKGFEA88CC
臺北市,士林區,1140815,公寓(5樓含以下無電梯),住家用,一層,4,0651130,96.29,29.13,3,1,2,有,無,無,整棟(戶)出租,35000,1202.0,RPTNMLSJRHKGFEA98CC
臺北市,士林區,1140901,公寓(5樓含以下無電梯),住家用,一層,4,0670302,91.02,27.53,3,2,1,有,無,無,整棟(戶)出租,34000,1235.0,RPUNMLSJRHKGFEA09CC
臺北市,士林區,1140818,公寓(5樓含以下無電梯),住家用,五層,5,0700714,98.81,29.89,4,1,1,有,有,無,整棟(戶)出租,30000,1004.0,RPVNMLSJRHKGFEA56CC
臺北市,北投區,1140905,公寓(5樓含以下無電梯),住家用,二層,5,0741111,90.67999999999999,27.43,3,2,2,有,有,無,整棟(戶)出租,25000,911.0,RPROMLSJRHKGFEA88CC
臺北市,士林區,1140817,華廈(10層含以下有電梯),住家用,五層,7,0720119,24.1,7.29,11,3,10,有,有,有,分租套房,25500,3498.0,RPSOMLSJRHKGFEA98CC
臺北市,士林區,1140905,公寓(5樓含以下無電梯),住家用,三層,3,0601029,72.56,21.95,2,1,1,有,有,無,整棟(戶)出租,24000,1093.0,RPTOMLSJRHKGFEA09CC
臺北市,士林區,1140818,華廈(10層含以下有電梯),住家用,六層,7,0720119,24.1,7.29,22,6,22,有,有,有,分租套房,25500,3498.0,RPUOMLSJRHKGFEA56CC
臺北市,士林區,1140817,華廈(10層含以下有電梯),住家用,七層,7,0720119,24.1,7.29,22,6,22,有,有,有,分租套房,24500,3361.0,RPVOMLSJRHKGFEA66CC
臺北市,士林區,1140821,華廈(10層含以下有電梯),住家用,五層,7,0720119,21.72,6.57,11,3,10,有,有,有,分租套房,25000,3805.0,RPWOMLSJRHKGFEA76CC
臺北市,大安區,1140813,華廈(10層含以下有電梯),住家用,三層,7,0700311,115.4,34.91,3,2,2,有,無,有,整棟(戶)出租,45000,1289.0,RPPNMLSJRHKGFFA68CC
臺北市,大安區,1140901,公寓(5樓含以下無電梯),住家用,三層,5,0651213,27.96,8.46,4,2,2,有,無,無,分租套房,17500,2069.0,RPRNMLSJRHKGFFA88CC
臺北市,大安區,1140903,華廈(10層含以下有電梯),住家用,八層,10,0961219,60.12,18.19,1,0,1,有,無,有,整棟(戶)出租,28000,1540.0,RPSNMLSJRHKGFFA98CC
臺北市,南港區,1140830,店面(店鋪),住家用,一層,3,,77.56,23.46,0,1,1,有,無,無,,45511,1940.0,RPQNMLSJRHKGFDA68DC
臺北市,文山區,1140827,華廈(10層含以下有電梯),多戶集合住宅,二層,8,1121213,72.62,21.97,1,1,1,有,有,有,獨立套房,16200,737.0,RPQNMLTJRHKGFAA38CC
臺北市,中正區,1140901,公寓(5樓含以下無電梯),住家用,二層,5,0620720,62.7,18.97,1,1,1,有,無,無,獨立套房,15000,791.0,RPRNMLTJRHKGFAA48CC
臺北市,文山區,1140903,公寓(5樓含以下無電梯),住家用,五層,5,,71.46,21.62,1,2,1,有,有,無,獨立套房,15000,694.0,RPSNMLTJRHKGFAA58CC
臺北市,中正區,1140827,公寓(5樓含以下無電梯),住家用,二層,4,,20.0,6.05,5,1,2,有,有,無,分租雅房,16500,2727.0,RPTNMLTJRHKGFAA68CC
臺北市,中正區,1140828,公寓(5樓含以下無電梯),住家用,二層,4,,20.0,6.05,5,1,2,有,有,無,分租套房,19800,3273.0,RPUNMLTJRHKGFAA78CC
臺北市,中正區,1140904,公寓(5樓含以下無電梯),住家用,五層,5,0560519,35.11,10.62,1,0,1,有,無,無,獨立套房,12000,1130.0,RPWNMLTJRHKGFAA98CC
臺北市,中正區,1140816,公寓(5樓含以下無電梯),住家用,三層,4,0640108,37.02,11.2,4,1,3,有,有,無,分租套房,27000,2411.0,RPOOMLTJRHKGFAA28CC
臺北市,文山區,1140821,公寓(5樓含以下無電梯),住家用,二層,4,0320701,16.5,4.99,3,0,3,有,有,無,分租套房,8000,1603.0,RPROMLTJRHKGFAA58CC
臺北市,文山區,1140820,公寓(5樓含以下無電梯),住家用,二層,4,0320701,16.5,4.99,3,0,31,有,有,無,分租套房,8000,1603.0,RPXOMLTJRHKGFAA56CC
臺北市,文山區,1140830,公寓(5樓含以下無電梯),住家用,三層,4,0320701,16.5,4.99,3,0,3,有,有,無,分租套房,8000,1603.0,RPOPMLTJRHKGFAA38CC
臺北市,文山區,1140905,住宅大樓(11層含以上有電梯),集合住宅,四層,12,0720728,94.56,28.6,3,1,1,有,有,有,整棟(戶)出租,24500,857.0,RPQPMLTJRHKGFAA58CC
臺北市,中正區,1140906,公寓(5樓含以下無電梯),住家用,二層,4,0580725,27.67,8.37,2,0,2,有,無,無,分租套房,21500,2569.0,RPRPMLTJRHKGFAA68CC
臺北市,文山區,1140818,公寓(5樓含以下無電梯),住家用,四層,5,0780727,110.0,33.28,3,2,2,有,有,無,整棟(戶)出租,26000,781.0,RPVPMLTJRHKGFAA09CC
臺北市,文山區,1140829,公寓(5樓含以下無電梯),住家用,四層,4,0670131,74.11,22.42,3,1,1,有,有,無,整棟(戶)出租,19500,870.0,RPXPMLTJRHKGFAA66CC
臺北市,中正區,1140816,公寓(5樓含以下無電梯),住家用,三層,4,0640108,37.02,11.2,4,1,3,有,有,無,分租套房,27000,2411.0,RPPQMLTJRHKGFAA58CC
臺北市,萬華區,1140903,華廈(10層含以下有電梯),住家用,三層,8,0700706,25.82,7.81,1,1,1,有,有,有,獨立套房,12000,1536.0,RPSNMLTJRHKGFBA68CC
臺北市,萬華區,1140904,透天厝,住家用,全,2,0570726,114.02,34.49,2,1,1,有,無,無,整棟(戶)出租,22000,638.0,RPTNMLTJRHKGFBA78CC
臺北市,大同區,1140829,住宅大樓(11層含以上有電梯),住家用,六層,18,1060925,150.88,45.64,3,1,2,有,有,有,整棟(戶)出租,75000,1643.0,RPVNMLTJRHKGFBA98CC
臺北市,萬華區,1140904,住宅大樓(11層含以上有電梯),住家用,十二層,12,0690729,61.769999999999996,18.69,2,1,1,有,無,有,整棟(戶)出租,16000,856.0,RPXNMLTJRHKGFBA56CC
臺北市,大同區,1140902,公寓(5樓含以下無電梯),住家用,五層,5,0721014,76.18,23.04,2,2,1,有,有,無,整棟(戶)出租,19900,864.0,RPPOMLTJRHKGFBA48CC
臺北市,萬華區,1140905,公寓(5樓含以下無電梯),住家用,三層,5,0741105,23.2,7.02,5,0,5,有,有,無,分租套房,11300,1610.0,RPSOMLTJRHKGFBA78CC
臺北市,萬華區,1140819,住宅大樓(11層含以上有電梯),住家用,十三層,26,1050331,63.71,19.27,1,1,1,有,無,有,整棟(戶)出租,26000,1349.0,RPTOMLTJRHKGFBA88CC
臺北市,大同區,1140905,住宅大樓(11層含以上有電梯),住家用,十三層,14,0671107,32.11,9.71,1,0,1,有,有,有,獨立套房,15000,1544.0,RPUOMLTJRHKGFBA98CC
臺北市,萬華區,1140903,公寓(5樓含以下無電梯),住家用,二層,4,0600414,84.33,25.51,3,2,1,有,有,無,整棟(戶)出租,25000,980.0,RPWOMLTJRHKGFBA56CC
臺北市,大同區,1140815,住宅大樓(11層含以上有電梯),住商用,九層,11,0660822,34.64,10.48,2,2,1,有,有,有,整棟(戶)出租,31000,2958.0,RPOPMLTJRHKGFBA48CC
臺北市,萬華區,1140825,住宅大樓(11層含以上有電梯),住家用,十四層,15,1010530,49.08,14.85,1,1,1,有,無,有,整棟(戶)出租,26000,1751.0,RPTPMLTJRHKGFBA98CC
